source_platform,source_venue_id,venue_name,venue_url,address,city,latitude,longitude,categories,price_tier,rating,rating_count,phone,website,opening_hours,has_menu,menu_url,extraction_status,retrieved_at,venue_type,target_classification,has_price,geocoding_confidence,all_names,nil_quartiere,name_source,source_provenance,opening_hours_source
osm,4265119870,AB Bar,,"Viale Pietro Pietramellara 63c, Bologna",Bologna,44.504770,11.344107,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,AB Bar,,osm_overpass,osm,typical_by_type
osm,5182827725,Acafè,,"Via del Triumvirato 84, 40132, Bologna",Bologna,44.529622,11.293247,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Acafè,,osm_overpass,osm,typical_by_type
osm,6902021518,Afroditachef,,"Via Rialto 1b, 40124, Bologna",Bologna,44.489949,11.350167,,,,,,https://www.afroditachef.it/,Mo 07:30-15:00; Tu-Th 07:30-21:00; Fr 07:30-22:00; Sa 08:00-22:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Afroditachef,,osm_overpass,osm,osm
osm,4280372681,Agnese,,Bologna,Bologna,44.487690,11.361397,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Agnese,,osm_overpass,osm,typical_by_type
osm,4115020790,Al Bricco d'oro,,"Via Luigi Carlo Farini 6, 40124, Bologna",Bologna,44.491413,11.342608,,,,,+39 051 236231,,Mo-Th 07:00-22:00; Fr 07:00-23:00; Sa 08:30-23:00; Su 08:30-22:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Al Bricco d'oro,,osm_overpass,osm,osm
osm,1939834940,Al Giardinetto,,Bologna,Bologna,44.462207,11.404014,,,,,+39 051 466028,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Al Giardinetto,,osm_overpass,osm,typical_by_type
osm,9061621707,AlchemillaBio Bologna,,"Via Mascarella 76a, Bologna",Bologna,44.500372,11.350895,,,,,+39 051 991 2745,www.alchemillabio.it,Mo-We 11:00-16:00; Th-Sa 11:00-21:30,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,AlchemillaBio Bologna,,osm_overpass,osm,osm
osm,2941506891,Alchimia 13,,"Via Giuseppe Petroni 1/2b, 40126, Bologna",Bologna,44.494516,11.352115,,,,,,,Mo-Su 17:00-01:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Alchimia 13,,osm_overpass,osm,osm
osm,3606710678,Alle Tuate,,"Via San Vitale 56, 40125, Bologna",Bologna,44.494241,11.351968,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Alle Tuate,,osm_overpass,osm,typical_by_type
osm,12785900301,Allegra,,Bologna,Bologna,44.497431,11.341972,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Allegra,,osm_overpass,osm,typical_by_type
osm,3645643530,Altotasso,,"Piazza San Francesco 6, 40122, Bologna",Bologna,44.495207,11.334510,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Altotasso,,osm_overpass,osm,typical_by_type
osm,2702618078,Altroverso,,"Piazza del Nettuno 3, 40124, Bologna",Bologna,44.494845,11.341836,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Altroverso,,osm_overpass,osm,typical_by_type
osm,3606710681,Amarilli Café,,"Via San Vitale 54e, 40125, Bologna",Bologna,44.494281,11.351579,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Amarilli Café,,osm_overpass,osm,typical_by_type
osm,4050191163,Ambasciata del gusto,,Bologna,Bologna,44.498262,11.343704,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Ambasciata del gusto,,osm_overpass,osm,typical_by_type
osm,13348752162,AngoloB,,"Via Giuseppe Garibaldi 7c, 40124, Bologna",Bologna,44.489253,11.343093,,,,,+39 333 538 8295,https://angolobologna.it,"Mo-Th 12:30-15:00,18:30-01:00; Fr 12:30-15:00,18:30-01:30; Sa 18:00-01:30; Su 12:30-01:00",False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,AngoloB,,osm_overpass,osm,osm
osm,4050271333,AnticArenA,,"Via dell'Indipendenza 40b, 40121, Bologna",Bologna,44.498954,11.343625,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,AnticArenA,,osm_overpass,osm,typical_by_type
osm,3645734972,Antico Caffe Scaletto,,"Via Ugo Bassi 3a, 40121, Bologna",Bologna,44.495315,11.341019,,,,,+39 0510568141,https://antico-caffe-scaletto.business.site,Mo-Fr 07:30-21:30; Sa-Su 08:30-22:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Antico Caffe Scaletto,,osm_overpass,osm,osm
osm,1788481598,Antico Caffè Biondi,,"Via della Beverara 1a, 40133, Bologna",Bologna,44.509574,11.329235,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Antico Caffè Biondi,,osm_overpass,osm,typical_by_type
osm,4280397756,Antico Cafè Murri,,Bologna,Bologna,44.482980,11.358930,,,,,,,Mo-Fr 06:30-16:00; Sa 06:30-13:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Antico Cafè Murri,,osm_overpass,osm,osm
osm,9502705476,Aperitivi Panini Tavola Fredda,,"Via Emilia Ponente 449, 40132, Bologna",Bologna,44.514193,11.284489,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,AMBIGUOUS_TO_REVIEW,False,existing,Aperitivi Panini Tavola Fredda,,osm_overpass,osm,typical_by_type
osm,3816325992,Arena,,Bologna,Bologna,44.464408,11.371039,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Arena,,osm_overpass,osm,typical_by_type
osm,5190422050,Arida Caffè,,"Via Vittorio Veneto 17, 40131, Bologna",Bologna,44.499138,11.320110,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Arida Caffè | Arìd@ Caffé,,osm_overpass,osm,typical_by_type
osm,3606779801,Arisbar,,"Via San Vitale 2g, 40125, Bologna",Bologna,44.494517,11.347264,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Arisbar,,osm_overpass,osm,typical_by_type
osm,5600034423,Aroma Specialty Coffees,,"Via Porta Nova 12b, Bologna",Bologna,44.494202,11.337743,,,,,,https://www.ilpiaceredelcaffe.it,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Aroma Specialty Coffees,,osm_overpass,osm,typical_by_type
osm,4524791998,Arredissima,,Bologna,Bologna,44.497503,11.391949,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Arredissima,,osm_overpass,osm,typical_by_type
osm,4050191171,Arte del Gelato,,Bologna,Bologna,44.497211,11.343389,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Arte del Gelato,,osm_overpass,osm,typical_by_type
osm,6978106185,Astral Bar,,Bologna,Bologna,44.490878,11.346470,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Astral Bar,,osm_overpass,osm,typical_by_type
osm,4460445394,Atlantic,,"Via Aldo Moro 64, 40033, Bologna",Bologna,44.483592,11.270765,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Atlantic,,osm_overpass,osm,typical_by_type
osm,4523224601,Aurora,,"Via Paolo Bovi Campeggi 18a, Bologna",Bologna,44.505979,11.332440,,,,,+39 051 991 5033,,Mo-Fr 06:00-17:00; Sa-Su off,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Aurora,,osm_overpass,osm,osm
osm,12804154149,AURUM,,Bologna,Bologna,44.492576,11.341145,,,,,,https://www.instagram.com/aurum_bologna/,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,AURUM,,osm_overpass,osm,typical_by_type
osm,1233591970,Autogrill Café,,Bologna,Bologna,44.505939,11.343033,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Autogrill Café,,osm_overpass,osm,typical_by_type
osm,3682904752,Avala,,"Via Cavazzoni, Bologna",Bologna,44.470127,11.381703,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Avala,,osm_overpass,osm,typical_by_type
osm,7879572355,Awanagana,,Bologna,Bologna,44.500629,11.343287,,,,,,,Mo-Sa 12:00-23:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Awanagana,,osm_overpass,osm,osm
osm,3606867948,Aziz Drinks,,"Via Giuseppe Petroni 25, 40126, Bologna",Bologna,44.495597,11.351125,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Aziz Drinks,,osm_overpass,osm,typical_by_type
osm,9969405841,Azzurra Cafè,,"Via Giacomo Matteotti 1, Bologna",Bologna,44.505153,11.345738,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Azzurra Cafè,,osm_overpass,osm,typical_by_type
osm,12581604394,Baladin,,"Via Clavature 12, 40124, Bologna",Bologna,44.493382,11.344778,,,,,+39 051 232919,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Baladin,,osm_overpass,osm,typical_by_type
osm,2942639810,Bambi,,"Via San Vitale 126, 40125, Bologna",Bologna,44.494105,11.356420,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bambi,,osm_overpass,osm,typical_by_type
osm,3197035181,Bamboo,,"Strada Maggiore 23c, 40125, Bologna",Bologna,44.493021,11.349234,,,,,,https://www.bamboobologna.info,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bamboo,,osm_overpass,osm,typical_by_type
osm,9023307217,Bambu,,Bologna,Bologna,44.498297,11.347179,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bambu,,osm_overpass,osm,typical_by_type
osm,271209685,Bar,,Bologna,Bologna,44.536366,11.301956,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,,,placeholder,osm,typical_by_type
osm,1812414177,Bar,,Bologna,Bologna,44.481800,11.283488,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,,,placeholder,osm,typical_by_type
osm,3100479736,Bar,,"Via Ilio Barontini 1/2c, 40138, Bologna",Bologna,44.499307,11.360311,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,,,placeholder,osm,typical_by_type
osm,5078507925,Bar,,Bologna,Bologna,44.508964,11.295772,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,,,placeholder,osm,typical_by_type
osm,10720931438,Bar 48,,"Via delle Belle Arti 48d, Bologna",Bologna,44.497871,11.352293,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar 48,,osm_overpass,osm,typical_by_type
osm,3190943575,Bar A22 Bistró,,Bologna,Bologna,44.501933,11.352354,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar A22 Bistró,,osm_overpass,osm,typical_by_type
osm,3380749944,Bar Agraria,,"Via Giuseppe Fanin, 40127, Bologna",Bologna,44.514115,11.407409,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Agraria,,osm_overpass,osm,typical_by_type
osm,5948614202,Bar Al Ritrovo,,Bologna,Bologna,44.485059,11.370218,,,,,,,Mo-Sa 06:30-19:30,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Al Ritrovo,,osm_overpass,osm,osm
osm,1539352939,Bar Aldini,,Bologna,Bologna,44.521575,11.348396,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Aldini,,osm_overpass,osm,typical_by_type
osm,1195852080,Bar Angolo,,Bologna,Bologna,44.494858,11.327926,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Angolo,,osm_overpass,osm,typical_by_type
osm,13564417687,Bar Annalisa,,"Via Enrico De Nicola 1, 40132, Bologna",Bologna,44.503226,11.277904,,,,,,,Mo-Fr 06:30-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Annalisa,,osm_overpass,osm,osm
osm,1112926973,Bar Asso,,Bologna,Bologna,44.492505,11.325679,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Asso,,osm_overpass,osm,typical_by_type
osm,3636954956,Bar Austria,,"Via Irnerio 35a, 40126, Bologna",Bologna,44.499537,11.350502,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Austria,,osm_overpass,osm,typical_by_type
osm,5872409412,Bar Bellaria,,Bologna,Bologna,44.464517,11.389909,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Bellaria,,osm_overpass,osm,typical_by_type
osm,13315327727,Bar Bello,,Bologna,Bologna,44.504029,11.328954,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Bello,,osm_overpass,osm,typical_by_type
osm,1713457525,Bar Bianco,,"63a, Bologna",Bologna,44.504864,11.343811,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Bianco,,osm_overpass,osm,typical_by_type
osm,6057481584,Bar Billi 1833,,"Via Pietro De Coubertin 1, 40134, Bologna",Bologna,44.490236,11.311276,,,,,+39 051 614 2225,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Billi 1833,,osm_overpass,osm,typical_by_type
osm,1652110050,Bar Blob,,Bologna,Bologna,44.488043,11.260151,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Blob,,osm_overpass,osm,typical_by_type
osm,2353742992,Bar Bologna,,Bologna,Bologna,44.494443,11.329308,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Bologna,,osm_overpass,osm,typical_by_type
osm,7204568947,Bar Brio,,Bologna,Bologna,44.481234,11.256009,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Brio,,osm_overpass,osm,typical_by_type
osm,9116471760,Bar Caffè Guglielmo,,Bologna,Bologna,44.473732,11.368338,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Caffè Guglielmo,,osm_overpass,osm,typical_by_type
osm,1114982576,Bar Carlo,,"Via Andrea Costa 37a, 40134, Bologna",Bologna,44.495046,11.326234,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Carlo,,osm_overpass,osm,typical_by_type
osm,4053173287,Bar Carlo,,"Via Guglielmo Marconi 49, 40122, Bologna",Bologna,44.499795,11.339058,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Carlo,,osm_overpass,osm,typical_by_type
osm,830646281,Bar Celeste,,Bologna,Bologna,44.495427,11.319839,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Celeste,,osm_overpass,osm,typical_by_type
osm,10594788337,Bar Cesoia,,Bologna,Bologna,44.492853,11.362015,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Cesoia,,osm_overpass,osm,typical_by_type
osm,4429522598,Bar Chichibo,,"Via Giacomo Matteotti 24a, 40129, Bologna",Bologna,44.508861,11.346499,,,,,+39 051 356655,https://chichibo.webnode.it/,Mo-Su 06:30-21:30,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Chichibo,,osm_overpass,osm,osm
osm,11874457675,Bar China,,Bologna,Bologna,44.500373,11.329334,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar China,,osm_overpass,osm,typical_by_type
osm,4782375142,Bar City,,"Via Edera 37, San Lazzaro di Savena",Bologna,44.457680,11.377586,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar City,,osm_overpass,osm,typical_by_type
osm,10086472484,Bar Colonna,,Bologna,Bologna,44.484139,11.372570,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Colonna,,osm_overpass,osm,typical_by_type
osm,5948642861,Bar Crociali,,Bologna,Bologna,44.484944,11.370537,,,,,,,Mo-Su 06:00-03:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Crociali,,osm_overpass,osm,osm
osm,474385035,Bar Crystal,,Bologna,Bologna,44.498729,11.332211,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Crystal,,osm_overpass,osm,typical_by_type
osm,4275201341,Bar da Jenny,,Bologna,Bologna,44.493541,11.352000,,,,,,,"Mo-Th 07:00-22:00; Fr, Sa 07:00-22:30; Su 07:00-19:00",False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar da Jenny,,osm_overpass,osm,osm
osm,3413648260,Bar daEnzo,,"Via Vittorio Veneto, 40131, Bologna",Bologna,44.497181,11.318817,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar daEnzo,,osm_overpass,osm,typical_by_type
osm,3606710676,Bar degli Illusi,,"Piazza Aldrovandi 19, 40125, Bologna",Bologna,44.493843,11.352118,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar degli Illusi,,osm_overpass,osm,typical_by_type
osm,13015754332,Bar Degustazione Caffè Mexico,,Bologna,Bologna,44.506338,11.296287,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Degustazione Caffè Mexico,,osm_overpass,osm,typical_by_type
osm,13121881001,Bar dei ragazzi,,"Via del Lavoro 16, Bologna",Bologna,44.503894,11.360534,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar dei ragazzi,,osm_overpass,osm,typical_by_type
osm,9502705477,Bar Del Corso,,"Via Emilia Ponente 451/2, 40132, Bologna",Bologna,44.514136,11.284590,,,,,+393926355929,https://website-8172531310793876051139-espressobar.business.site/,Mo-Fr 06:30-20:00; Sa 06:30-17:00; Su 07:00-15:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Del Corso,,osm_overpass,osm,osm
osm,12542572273,Bar della Felicità,,"Via Donato Creti 71c, 40128, Bologna",Bologna,44.509794,11.354896,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar della Felicità,,osm_overpass,osm,typical_by_type
osm,13537367893,Bar della Grada,,Bologna,Bologna,44.497548,11.329062,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar della Grada,,osm_overpass,osm,typical_by_type
osm,5628796155,Bar Diamante,,Bologna,Bologna,44.466890,11.370517,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Diamante,,osm_overpass,osm,typical_by_type
osm,13871574873,Bar Don Bosco,,Bologna,Bologna,44.507645,11.346114,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Don Bosco,,osm_overpass,osm,typical_by_type
osm,13296962262,Bar Edison,,Bologna,Bologna,44.491358,11.319850,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Edison,,osm_overpass,osm,typical_by_type
osm,12260919835,Bar Ex Otello,,"Via Cracovia 17b, Bologna",Bologna,44.472015,11.398302,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Ex Otello,,osm_overpass,osm,typical_by_type
osm,11492172680,Bar Formula 1,,Bologna,Bologna,44.485889,11.369066,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Formula 1,,osm_overpass,osm,typical_by_type
osm,5629477599,Bar Grandi,,"Via Ferrarese 65b, 40128, Bologna",Bologna,44.510950,11.348402,,,,,+39 051 368635,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:47Z,cafe,TARGET,False,existing,Bar Grandi,,osm_overpass,osm,typical_by_type
