source_platform,source_venue_id,venue_name,venue_url,address,city,latitude,longitude,categories,price_tier,rating,rating_count,phone,website,opening_hours,has_menu,menu_url,extraction_status,retrieved_at
direct_website,osm_2447394517,Nicol,http://www.nicol.it/,Corso Italia 14,Milano,45.4582773,9.1875099,bar,,,,+39 02 804949,http://www.nicol.it/,,False,http://www.nicol.it/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_2540438679,Balubà,https://www.balubabar.net/,Via Carlo Foldi 1,Milano,45.4613781,9.2119063,bar,,,,,https://www.balubabar.net/,,False,https://www.balubabar.net/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_2548327934,Bar Fratelli Guido,https://www.facebook.com/barfratelli.guido,Via Gallarate,Milano,45.5046684,9.1059824,bar,,,,+39 02 3810 1762,https://www.facebook.com/barfratelli.guido,,False,https://www.facebook.com/barfratelli.guido,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_2719628296,Blue Note,https://www.bluenotemilano.com/,Via Pietro Borsieri 37,Milano,45.4895296,9.1888504,nightclub,,,,+39 02 69016888,https://www.bluenotemilano.com/,,False,https://www.bluenotemilano.com/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_2724178325,Hollywood,https://www.discotecahollywood.com/,Corso Como 15,Milano,45.4825948,9.1872054,nightclub,,,,,https://www.discotecahollywood.com/,,False,https://www.discotecahollywood.com/,error,2026-05-30T20:43:55.019300+00:00
direct_website,osm_2724178332,LoolaPaloosa,http://www.loolapaloosa.com/,Corso Como 15,Milano,45.4825218,9.1871885,nightclub,,,,+39 02 6555693,http://www.loolapaloosa.com/,,False,http://www.loolapaloosa.com/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_2744645399,Abbracci Bistrot,https://abbraccibistrot.com/,Via Casale 7,Milano,45.4512603,9.1711883,bar,,,,+39 02 84244310,https://abbraccibistrot.com/,,False,https://abbraccibistrot.com/,error,2026-05-30T20:43:55.019300+00:00
direct_website,osm_2758108717,Concordia Enoteca,https://www.cantinaconcordia.it/,Ripa di Porta Ticinese 61,Milano,45.4507535,9.1707484,pub,,,,,https://www.cantinaconcordia.it/,,False,https://www.cantinaconcordia.it/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_2774913913,Blues Canal,https://www.bluescanalmilano.com/,Via Casale 7,Milano,45.451583,9.1708748,pub,,,,+39028360799,https://www.bluescanalmilano.com/,,False,https://www.bluescanalmilano.com/menu,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_2933256401,Casa Giuditta,https://www.casagiudittamilano.it/,Via Carlo Goldoni 86,Milano,45.4694554,9.2220441,bar,,,,,https://www.casagiudittamilano.it/,,False,https://www.casagiudittamilano.it/menu/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_2993628023,Armani Privè,http://www.milan.armanihotels.com,Via Alessandro Manzoni 31,Milano,45.4708758,9.1929938,nightclub,,,,,http://www.milan.armanihotels.com,,False,http://www.milan.armanihotels.com,error,2026-05-30T20:43:55.019300+00:00
direct_website,osm_3049190340,Ceresio 7,https://www.ceresio7.com/,Via Ceresio 7,Milano,45.4835174,9.1803112,bar,,,,+39 02 31039221,https://www.ceresio7.com/,Mo-Su 12:30-01:00,False,https://www.ceresio7.com/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_3086120710,Tipota Pub,https://www.tipota.net/,Via Francesco Brioschi 32,Milano,45.4452431,9.1806654,pub,,,,+39 02 835 7777,https://www.tipota.net/,18:00-02:00,False,https://www.tipota.net/menu.html,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_3097574889,Madison Music Hall,http://www.newmadison.it/,Via Giovanni da Udine 28,Milano,45.4975121,9.1377587,nightclub,,,,,http://www.newmadison.it/,,False,http://www.newmadison.it/,error,2026-05-30T20:43:55.019300+00:00
direct_website,osm_3308345146,I Mas!,https://lnx.mas-milano.it/,Ripa di Porta Ticinese 11,Milano,45.4519575,9.176461,bar,,,,,https://lnx.mas-milano.it/,,False,https://lnx.mas-milano.it/menu/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_3351978678,Pinch,https://www.pinchmilano.com/,Ripa di Porta Ticinese 63,Milano,45.4507272,9.1706503,bar,,,,,https://www.pinchmilano.com/,,False,https://www.pinchmilano.com/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_3433238703,P14 Bicocca,https://pquattordici.weebly.com/,Viale Piero e Alberto Pirelli 14,Milano,45.5155703,9.2116047,bar,,,,+39 02 2111 9189,https://pquattordici.weebly.com/,,False,https://pquattordici.weebly.com/,error,2026-05-30T20:43:55.019300+00:00
direct_website,osm_3442415711,MEZCA,https://www.mezca.it/,Corso Sempione 7,Milano,45.4772035,9.1699589,bar,,,,,https://www.mezca.it/,Mo-Su 18:00-02:00,False,https://mezca.it/#menu,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_3465411604,Bar Fusina Di Crescente Nicola,https://www.barfusina.it/,Piazza Andrea Fusina 1,Milano,45.4689413,9.2299208,bar,,,,,https://www.barfusina.it/,,False,https://www.barfusina.it/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_3578954006,La buttiga beer room,https://www.labuttiga.it/,Via Melchiorre Gioia 194,Milano,45.4975736,9.2086831,pub,,,,,https://www.labuttiga.it/,Mo-Fr 17:00-02:00; Sa-Su 15:00-02:00,False,https://www.labuttiga.it/birre,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_3753376616,Lambiczoon,https://www.lambiczoon.com,Via Friuli 46,Milano,45.4541198,9.2133409,pub,,,,+39 02 3653 4840,https://www.lambiczoon.com,Mo-Th 18:00-01:00; Fr-Sa 18:00-02:00,False,https://www.lambiczoon.com/menu-lambiczoon-link-special/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_3780582104,La Gintoneria di Davide,http://www.gintoneria.it/,Via Comune Antico 25,Milano,45.5045417,9.2088243,bar,,,,+39 392 0397315,http://www.gintoneria.it/,,False,http://www.gintoneria.it/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_3931786270,Steven Hill Coffe,https://www.improntabirraia.com/,Via Amatore Sciesa 1,Milano,45.4620419,9.2096837,bar,,,,+39 02 3668 4747,https://www.improntabirraia.com/,Mo-Sa 07:00-19:00; Su 08:00-19:00,False,https://www.improntabirraia.com/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_3976155261,150UP,https://150up.com/,Via Medardo Rosso 16,Milano,45.4902529,9.1847278,bar,,,,+39 02 89452576,https://150up.com/,Mo-Sa 09:00-22:30,False,https://150up.com/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4041811953,Sauna Metro club Milano Centrale,https://www.metroclubmilano.it,Via Giovanni Schiaparelli 1,Milano,45.489261,9.2055336,nightclub,,,,+39 02 66719089,https://www.metroclubmilano.it,Mo-Su 12:00-01:30,False,https://www.metroclubmilano.it,error,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4170005103,Porta d'Oro,http://www.portadoroclub.it/,Piazza Armando Diaz 3,Milano,45.4623498,9.1904357,nightclub,,,,+39 02 86998972,http://www.portadoroclub.it/,,False,http://www.portadoroclub.it/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4170005832,Shilling's,https://www.shillings.it/it/shillings,Via Paolo da Cannobio 2,Milano,45.4619518,9.1908857,nightclub,,,,+39 02 8693554,https://www.shillings.it/it/shillings,,False,https://www.shillings.it/it/shillings,error,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4170005990,Venus Night Club,http://www.venusnightclub.it/,Via Gaetano Giardino 1,Milano,45.4626409,9.1894738,nightclub,,,,+39 02 89093816,http://www.venusnightclub.it/,,False,http://www.venusnightclub.it/,error,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4193435493,The wall,https://www.wallmilano.com/club/,Via Plezzo 16,Milano,45.487542,9.2357985,nightclub,,,,,https://www.wallmilano.com/club/,Mo-Fr 11:00-02:00; Sa-Su 09:00-01:00,False,https://www.wallmilano.com/club/,error,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4217061020,The Club,https://www.theclubmilano.it,,Milano,45.4775441,9.1841451,nightclub,,,,+39 02 3653 4005,https://www.theclubmilano.it,,False,https://www.theclubmilano.it,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4225439979,Pineta Milano,https://www.pinetamilano.com/,Via Messina 38,Milano,45.4861894,9.1738635,nightclub,,,,,https://www.pinetamilano.com/,,False,https://www.pinetamilano.com/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4240962952,Il Secco,https://www.ilsecco.com/it/,Via Angelo Fumagalli 2,Milano,45.4502902,9.1697096,bar,,,,,https://www.ilsecco.com/it/,,False,https://www.ilsecco.com/it/,error,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4243123595,The White Flag,https://www.thewhiteflag.it/,Via Brembo 7,Milano,45.4446317,9.2105485,pub,,,,+39 340 176 7631,https://www.thewhiteflag.it/,Mo-Su 17:30-02:00,False,https://www.thewhiteflag.it/drinksfood/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4253568794,Bar Bianco,https://www.barbiancomilano.com/,,Milano,45.4743781,9.2016733,bar,,,,,https://www.barbiancomilano.com/,,False,https://www.barbiancomilano.com/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4338037593,Mag Cafè,https://www.farmilygroup.com/locali/mag,Ripa di Porta Ticinese 43,Milano,45.4512973,9.1733671,bar,,,,+39 02 3956 2875,https://www.farmilygroup.com/locali/mag,Mo-Su 07:30-02:00,False,https://www.farmilygroup.com/locali/1930,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4443912695,Luca & Andrea,https://www.lucaeandreabar.it/,Alzaia Naviglio Grande 34,Milano,45.4515191,9.1728508,bar,,,,+39 02 58101142,https://www.lucaeandreabar.it/,,False,https://www.lucaeandreabar.it/menu/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4449004403,The Friends,https://www.thefriendspubmilano.it,Via Monte Santo 12,Milano,45.4801903,9.1934014,pub,,,,+39 02 2900 5315,https://www.thefriendspubmilano.it,"Mo-Sa 18:00-02:00, Su 12:00-02:00",False,https://www.thefriendspubmilano.it/le-birre/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4530892695,Qui Arese TechCafé,https://www.quiarese.it,Via Caduti 6,Arese,45.548446,9.0785554,bar,,,,+39 02 7862 6850,https://www.quiarese.it,Tu-Su 07:30-23:00,False,https://www.quiarese.it,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4540472790,Bamboobar,https://www.armanihotelmilano.com/it/bar-e-ristorante/armani-bamboo-bar/,Via Alessandro Manzoni 31,Milano,45.4704972,9.1929464,bar,,,,,https://www.armanihotelmilano.com/it/bar-e-ristorante/armani-bamboo-bar/,,False,https://www.armanihotelmilano.com/it/bar-e-ristorante/armani-bamboo-bar/,error,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4608531378,Tom the ordinary market,https://theordinarymarket.com/,Via della Chiusa 1,Milano,45.4568172,9.1842867,bar,,,,,https://theordinarymarket.com/,"Mo-Th 12:00-15:00, 19:00-02:00; Fr 12:00-15:00, 19:00-03:00; Sa 18:30-03:00; Su off",False,https://www.theordinarymarket.it/restaurant/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4609459303,KOKO,https://www.kokomilano.it/,Viale Regina Margherita 20,Milano,45.4608859,9.2071134,bar,,,,,https://www.kokomilano.it/,,False,https://www.kokomilano.it/,error,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4641908025,Ripamonti 130,https://www.ripamonti130.com,,Milano,45.4382422,9.2000786,pub,,,,,https://www.ripamonti130.com,,False,https://www.ripamonti130.com,error,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4663245593,n'ombra de vin,https://www.nombradevin.it/,Via San Marco 2,Milano,45.4734593,9.1879937,bar,,,,+39 02 6599650,https://www.nombradevin.it/,,False,https://www.nombradevin.it/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4708357239,Nik's & Co,https://niksandco.it/,Via Giovanni Schiaparelli 14,Milano,45.4903659,9.2037822,pub,,,,,https://niksandco.it/,Mo-Sa 07:00-02:00,False,https://niksandco.it/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4714128503,Circle,https://circlemilano.com/,Via Enrico Stendhal 36,Milano,45.453296,9.1595801,bar,,,,,https://circlemilano.com/,,False,https://circlemilano.com/cocktail-bar,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4770096721,Cape Town Cafe,http://capetowncafe.it,Via Vigevano 3,Milano,45.4527054,9.1756724,pub,,,,+39 02 89403053,http://capetowncafe.it,Mo-Su 18:00-02:00,False,http://capetowncafe.it,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4853779986,Bibendum Baladin,https://bibendumenoteca.wixsite.com/site-bibe/gallery,,Milano,45.4715438,9.2145233,biergarten,,,,+39 02 2953 1654,https://bibendumenoteca.wixsite.com/site-bibe/gallery,"Mo-Sa 12:00-15:00,18:00-24:00; Su 18:00-24:00; Mo-Su 00:00-02:00; PH closed",False,https://bibendumenoteca.wixsite.com/site-bibe/menu,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4891357722,Vetra,https://vetra.beer/,Corso Luigi Manusardi 3,Milano,45.451678,9.1792744,pub,,,,+390296450794,https://vetra.beer/,,False,https://vetra.beer/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4915608521,Ral8022,https://www.ralmilano.it/ral-cocktail-bar/,Via Corsico 3,Milano,45.4523462,9.1734918,bar,,,,,https://www.ralmilano.it/ral-cocktail-bar/,,False,https://www.ralmilano.it/ral-cocktail-bar/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4949740193,La Birrofila,https://labirrofila.com/,Via privata Sant'Ampellio 14,Milano,45.4382102,9.1845842,pub,,,,+39 02 3672 3336,https://labirrofila.com/,,False,https://labirrofila.com/,error,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4954667207,Happy Cafè,http://www.happycafemilano.it,,Milano,45.4514494,9.1866412,bar,,,,,http://www.happycafemilano.it,,False,http://www.happycafemilano.it,error,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4985229451,Beda House,https://www.bedahouse.it/,Via Gioacchino Murat 2,Milano,45.4965543,9.1922736,pub,,,,+39 02 603282,https://www.bedahouse.it/,19:30-02:00,False,https://www.bedahouse.it/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_4998313564,B Cafè,https://www.bfamilygroup.it/cafe-about/,Via San Maurilio 20,Milano,45.4626154,9.1834537,bar,,,,+39 02 89093317,https://www.bfamilygroup.it/cafe-about/,,False,https://www.bfamilygroup.it/cafe-cocktail/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_5154117623,Bere Buona Birra,https://www.berebuonabirra.com/,,Milano,45.4480409,9.2052687,pub,,,,+39 02 8739 4371,https://www.berebuonabirra.com/,"We-Fr,Su,Mo 17:00-23:00; Sa 13:00-23:00; Tu off",False,https://www.berebuonabirra.com/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_5171428022,Gecko23,https://gecko23.it/,Via Brembo 23,Milano,45.4445252,9.2079801,bar,,,,,https://gecko23.it/,,False,https://gecko23.it/,ok_no_menu,2026-05-30T20:43:55.019300+00:00
direct_website,osm_5176383323,Vista Darsena,https://www.vistadarsena.it/,Viale Gabriele d'Annunzio,Milano,45.4531636,9.1767658,bar,,,,,https://www.vistadarsena.it/,Mo-Fr 10:00-00:00; Sa-Su 10:00-01:00,False,https://www.vistadarsena.it/menu.asp?id=3,ok_no_menu,2026-05-30T20:43:55.019300+00:00
