source_platform,source_venue_id,venue_name,venue_url,address,city,latitude,longitude,phone,brand,venue_type,price_hints,vertical,has_menu,extraction_status,retrieved_at
osm_overpass,osm_41.87476_12.52114,Sporting Palace,,Via Carlo Sigonio,Roma,41.8747633,12.5211446,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.0919_10.11682,Le Querce,,,altro,45.0918956,10.1168202,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.67088_7.68345,Topopazzo Climbing House,,"Loc. Chopine, 11029, Verres",Verres,45.6708794,7.6834471,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.07599_13.2453,WellGym,https://www.wellgym.it/,"Via Monte San Marco, 33100, Udine",Udine,46.0759858,13.2452957,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_43.50311_13.13068,Palestra,,,altro,43.5031143,13.1306809,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.21085_14.69698,Palestra Tonic,,,altro,41.2108533,14.6969804,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.499_11.35701,Impuls,,,altro,46.4989998,11.3570094,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.40073_11.27667,Gold Gym 2,,,altro,45.4007267,11.2766745,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.46151_9.1808,Youpilates,,"Via Circo, 20123, Milano",Milano,45.4615107,9.180799,,,pilates_studio,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.40914_11.83336,Associazione Arrampicata Sportiva Padova,https://www.arrampicatapadova.it/,"Via Pelosa, 35136, Padova",Padova,45.409141,11.8333648,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.07535_7.62227,Sala Biliardo,,,Torino,45.075354,7.6222686,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.69076_9.70148,Palestra 6/24,,,altro,45.6907573,9.7014815,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.89512_9.94083,Palestra Tiger,,,altro,45.8951227,9.9408277,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.86553_12.59616,Daniel's Sporting Club,,"Via dell'Aquila Reale, 00169, Roma",Roma,41.8655255,12.5961643,+39 06 83790879,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.86419_12.59489,Master Gym,,"Via del Pellicano, 00169, Roma",Roma,41.864194,12.5948903,+39 06 260261,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.86557_12.59373,Circolo Ricreativo S. Giovanni Leonardi,,"Via della Cicogna, 00169, Roma",Roma,41.865573,12.5937296,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.63557_9.03491,Studio Pilates,,"Via Alessandro Volta, 21047, Saronno",Saronno,45.6355696,9.034907,+393497701246,,pilates_studio,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_43.67094_12.51771,Omnia Fitness,,"Via Roma, 61049, Urbania",Urbania,43.670937,12.5177087,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.99331_9.00156,Palestra Physio Tech,,,altro,44.99331,9.0015554,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.98545_9.01988,Palestra Ponte Rosso,,,altro,44.9854513,9.0198849,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_40.83828_14.20537,Associazione Sportiva 2000,,,Napoli,40.8382801,14.2053678,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.52795_9.10957,Virgin Active,https://www.virginactive.it/club/milano/milano-baranzate,"Via del Commercio, 20021, Baranzate",Baranzate,45.5279457,9.1095729,,Virgin Active,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.15278_10.13988,Palestra di Castei,,,altro,46.1527815,10.1398761,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.64132_9.04822,Centro Danza D&M,,"Via Giovan Battista Radice, 21047, Saronno",Saronno,45.6413179,9.048223,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_40.82905_14.16924,"Centro Sportivo ""Due Palme""",,,Napoli,40.8290467,14.1692419,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_39.89885_8.60568,Gymnica,,"Via Ghilarza, 09170, Oristano",Oristano,39.8988517,8.6056787,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_39.89947_8.6056,Lions Fit Club,,"Via Ghilarza, 09170, Oristano",Oristano,39.8994742,8.6055973,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.18033_11.92523,Falesia di Rio Cozzi,,,altro,44.1803324,11.9252272,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.19171_11.34878,Falesia Rocca di Cavrenno,,,altro,44.1917068,11.3487782,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.66706_13.76986,Big's Gym,https://www.bigsgym.it/,"Via dei Gelsomini, 34135, Trieste",Trieste,45.6670608,13.7698623,+39 040 422982,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.03158_7.22562,Sciovie Pian Neiretto,http://pianneiretto.it/,,altro,45.0315841,7.2256213,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.22727_12.04512,BlocStation,,"Via Monte Santo, 47122, Forlì",Forlì,44.2272694,12.0451248,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_42.35424_13.41528,My Gym - palestra,http://www.mygymlaquila.com/,"Via Giuseppe Nicola Durini, 67100, L'Aquila",L'Aquila,42.3542422,13.4152795,+39 0862 200590,,pilates_studio,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_42.45699_14.22732,Together,,"Via Giovanni Chiarini, 65126, Pescara",Pescara,42.4569895,14.2273162,+39 085 692 1628,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.39666_8.99432,Mya Spa & Wellness,https://www.myaspa.it/,Via Angelo Carrara,altro,44.3966645,8.9943219,,,wellness_center,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.94214_12.51672,Olympia's Center,,"Zona Artigianale Geromina, 33077, Sacile",Sacile,45.94214,12.51672,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_43.60491_13.50834,Ancona Rock Climb,https://www.anconarockclimb.it/,"Via Giuseppe Persiani, 60127",altro,43.6049107,13.5083427,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.05514_7.67588,Palestre Italiane,,"Via Nizza, Torino",Torino,45.0551377,7.6758804,,Palestre Italiane,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.54402_9.24136,Versante Nord Climbing Lifestyle,,,altro,45.5440186,9.2413649,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.06978_7.69598,ASD Club 32,https://club32.it/,,Torino,45.0697824,7.6959777,+39 011 835796,,yoga_studio,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.47004_12.07338,Polisportiva Glorie,,,altro,44.4700391,12.0733817,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.06792_7.69678,Forma e benessere,https://www.formaebenessere.it/,,Torino,45.0679164,7.6967772,+39 011 836846,,boxing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.07092_7.69851,Palestra Guastalla,,"Via Guastalla, 10124, Torino",Torino,45.0709218,7.69851,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.07463_7.7022,Edisu - palestra,https://www.edisu.piemonte.it/Contenuti-Principali/Sedi-e-Contatti/Ricerca-per-servizio-di-interesse/Residenze-universitarie/Torino/Residenza-Universitaria-OLIMPIA2,"Lungo Dora Siena, 10153, Torino",Torino,45.0746255,7.7021971,+39 011 08292500,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.07374_7.70154,Campetto Edisu,https://www.edisu.piemonte.it/Contenuti-Principali/Sedi-e-Contatti/Ricerca-per-servizio-di-interesse/Residenze-universitarie/Torino/Residenza-Universitaria-OLIMPIA2,"Lungo Dora Siena, 10153, Torino",Torino,45.0737405,7.7015395,+39 011 08292500,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.60281_10.97227,Palestra Comunale San Damaso,,"Via Del Giaggiolo, 41126, Modena",Modena,44.6028052,10.9722731,+39 059 468200,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.58173_10.9346,Polisportiva Union 81,,"Via Tincani e Martelli, 41126, Modena",Modena,44.5817273,10.9345968,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.8881_9.95967,Centro Sportivo Collina Verde,,,altro,45.8880983,9.9596683,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_42.66224_12.28825,Palestra Comunale,,,altro,42.6622444,12.2882531,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_43.87859_10.77676,Sport Klub 84,http://www.sportklub84.it,"Viale Ugo Foscolo, 51016, Montecatini Terme",Montecatini Terme,43.8785868,10.7767555,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_40.6347_16.58935,Eledorado Ranch,,SS7,altro,40.6346961,16.5893519,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.65268_10.93457,Female Arts Studio,https://www.femaleartstudio.com/,"Via Pellegrino Munari, 41121, Modena",Modena,44.6526777,10.9345689,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.01906_7.64613,Le Club,https://leclubtorino.it/,"Via Piacenza, 10135, Torino",Torino,45.0190583,7.6461322,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_38.17136_13.20802,PIRATI 'nto culu,,,altro,38.171358,13.2080229,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.48054_11.94859,Polisportiva Maiano,,,altro,44.480542,11.9485902,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.00824_7.6545,Circolo da Giau,https://www.arcipiemonte.it/torino/affiliati/da-giau,"Strada Castello di Mirafiori, 10127, Torino",Torino,45.0082363,7.6544958,+39 0110813419,,yoga_studio,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.23457_12.08281,Asd Pro Fighting Forlì,,"Via Carlo Grigioni, 47122, Forlì",Forlì,44.2345705,12.0828068,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.39963_8.96434,Club Royal,,,altro,44.3996254,8.9643371,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.09644_8.30103,Coop La Prateria,,,altro,46.096438,8.3010315,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.24433_12.08151,IceCity,,"Piazza della Cooperazione, Forlì",Forlì,44.2443346,12.0815059,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_43.9257_10.92535,Master fitness,http://www.masterfitness.it/,"Via Erbosa, 51100, Pistoia",Pistoia,43.925699,10.9253513,+39 0573 33117,,martial_arts,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.49609_13.83392,Planet Gym,,,altro,41.4960863,13.8339178,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.4947_13.83208,Imperium Gym,,,altro,41.4947001,13.8320831,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_42.55961_11.83494,Palestra comunale,,,altro,42.5596129,11.834943,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_42.55887_11.836,Tennis club,,"01018, Valentano",Valentano,42.55887,11.836003,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.63094_8.05856,Centro sportivo polifunzionale,,,altro,44.630935,8.0585611,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.07095_7.54855,Evolution fitness,,"Via Stura, 10098, Rivoli",Rivoli,45.0709511,7.5485524,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.4061_8.9307,Palestra Popolare Baliano,https://www.popolarebaliano.org/,Vico Vegetti,altro,44.4060978,8.9306977,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.13562_7.05803,Tiro a Segno Nazionale,https://www.tsnsusa.it/,"Via Torino, 10059, Susa",Susa,45.135619,7.0580294,+39 0122 622878,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.91352_8.60619,A.s.d. Somatos,,"Spalto Borgoglio, 15121, Alessandria",Alessandria,44.9135183,8.6061902,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.19389_8.30977,Falesia dei tre porcellini,,,altro,44.1938933,8.3097684,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.19474_8.31261,Grottino di Bric della Croce,,,altro,44.1947449,8.3126148,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.19196_8.31233,Grottino di Rocca di Perti,,,altro,44.1919598,8.3123269,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.19499_8.31016,Il Giardino,,,altro,44.1949909,8.3101559,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.19491_8.30951,La Cengia degli Androidi,,,altro,44.1949109,8.309507,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.19207_8.31186,Ombre Blu,,,altro,44.1920722,8.3118598,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.19592_8.30916,Perti - Settore Settentrionale,,,altro,44.1959207,8.309161,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.19171_8.31243,Testa dell'Elefante,,,altro,44.191706,8.312429,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.19431_8.31407,Tigrotto,,,altro,44.1943067,8.3140733,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.19361_8.31092,L'Olimpo,,,altro,44.1936148,8.310919,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.18761_8.31581,Placca del Gibbone,,,altro,44.187613,8.3158057,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.91382_8.62244,Kodokan,,"Via Giovanni Plana, 15121, Alessandria",Alessandria,44.9138171,8.6224353,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.426_8.86268,Hill Gym,,,altro,44.4260033,8.8626805,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.05973_10.96665,Falesia La Gola - Arcadioland,,,altro,46.0597275,10.9666468,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.46855_10.86337,New Gym,http://palestra.newgymverona.com/,,altro,45.4685499,10.8633672,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.04749_10.94599,Piccolo Dain - Parete della Centrale,,,altro,46.047487,10.9459936,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.89988_8.19286,Palestra Gym Lemon,,,altro,44.8998795,8.192857,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.15907_9.34171,Palestra Canottieri,,,altro,46.1590702,9.3417109,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.27167_8.59447,Maneggio Cascina Carola,,,altro,45.2716659,8.5944676,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_43.30529_13.44078,ASD Ginnastica Virtus,,,altro,43.3052903,13.4407803,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.56798_9.22737,A.S.D. besTennisAcademy,https://www.bestennisacademy.it/,"Via Edmondo De Amicis, 20092, Cinisello Balsamo",Cinisello Balsamo,45.5679762,9.2273684,+39 02 23166230,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.88725_13.50196,Palazzetto Ciro Zimolo,,"Via del San Michele, 34072, Gradisca d'Isonzo",Gradisca d'Isonzo,45.8872507,13.5019589,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.94418_13.61929,Unione Ginnastica Goriziana,,"Via Giovanni Rismondo, 34170, Gorizia",Gorizia,45.9441789,13.6192883,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.94788_13.62314,Kulturni dom,,"Via Italico Brass, 34170, Gorizia",Gorizia,45.9478817,13.6231363,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.80132_13.50314,Palestra Comunale,,"Via Silvio Montes, Staranzano",Staranzano,45.8013193,13.5031367,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.92382_13.6037,Občinska telovadnica v Štandrežu / Palestra Comunale Sant'Andrea,,"Via del San Michele, 34170, Gorizia",Gorizia,45.9238202,13.6037045,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_42.38578_12.24893,Danza e fitness centro etoile entertaiment,,,altro,42.3857813,12.2489312,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.43303_8.72126,Energika Club,,,altro,45.4330255,8.7212579,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.40774_8.96029,Fit Club,https://www.fitclubgenova.com/,,altro,44.4077436,8.9602867,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.01115_11.34092,Volo Aereomodelli,,,altro,44.0111454,11.3409212,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.37568_9.17299,Associazione La Parete Rossa,,"Via Campania, 20090, Pieve Emanuele",Pieve Emanuele,45.3756768,9.1729931,+39 02 90427359,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.52804_11.62633,Bologna Paintball ASD,http://www.bolognapaintball.it/,"Via Fiorentina, 40059, Medicina",Medicina,44.5280444,11.62633,+39 327 8548070,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_42.08933_14.20369,Arrampicata sportiva indoor,,,altro,42.0893304,14.2036885,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.12774_11.04381,Centro Velico Uisp Suviana,http://www.compagniadelvento.com,"località Querceti di Bargi, 40032, Camugnano",Camugnano,44.1277355,11.043812,+39 345 4632278,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.6222_12.46142,Non Solo Fitness,,,altro,41.622201,12.4614226,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.97519_9.0864,Palestra Comunale,,,altro,44.97519,9.0864037,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.03848_11.23781,Centro Nautico Ekon A.S.D.,http://www.centronauticoekon.it,"Via dei Pescatori, 38057, Pergine Valsugana",Pergine Valsugana,46.0384803,11.2378149,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.43257_8.85521,Gymnasium Health Club,,,altro,44.4325656,8.8552144,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.49906_11.40754,Polisportivo G. Cosaro,,"Via del Vigo, Montecchio Maggiore",Montecchio Maggiore,45.4990556,11.4075406,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.74779_8.89738,Palestra comunale,,,altro,45.7477886,8.8973801,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.39509_8.9619,Vivo Palestre,,,altro,44.3950907,8.9619019,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.91311_8.63297,Circolo Telma A.S.D.,,"Via Boves, 15121, Alessandria",Alessandria,44.9131144,8.63297,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_40.11721_18.29341,Auxesia Village,http://auxesiavillage.mysupersite.it/,"Via Gallipoli, 73024, Maglie",Maglie,40.1172072,18.2934141,+39 0836 423505,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.34964_10.24729,Falesia Arrampicata Torre di Valbona,,"Via Valbona, 42032, ventasso",ventasso,44.3496372,10.2472893,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.52847_9.03528,Magic Power,,"Via Quattro Novembre, 20017, Rho",Rho,45.5284724,9.0352753,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.05093_11.46889,Piscina Comunale,,"Via Giuseppe Gozzer, 38051, Borgo Valsugana",Borgo Valsugana,46.0509297,11.4688894,+39 0461 751227,,pool,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.2862_11.53876,Noventa Fitness,,Via Roma,altro,45.2861963,11.5387593,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.90162_8.61856,Casa Angelo Custode,,"Via Luigi Galvani, 15121, Alessandria",Alessandria,44.9016203,8.6185559,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.89648_8.62284,Centro Sportivo A.S.D. Europa,,"Via Alessandro Tonso, 15121, Alessandria",Alessandria,44.8964837,8.6228424,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.90594_8.62486,Areapalestre,,"Via Silvio Pellico, 15121, Alessandria",Alessandria,44.9059425,8.624864,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.91944_8.61979,Aequilibrium,,"Via Girgenti, 15121, Alessandria",Alessandria,44.9194444,8.6197869,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.92716_8.62103,"Centro Sportivo Parrocchiale Orti ""P.A. Picchio""",,"Via Rettoria, 15121, Alessandria",Alessandria,44.9271579,8.6210296,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.92124_8.61723,Ortiincontra,,"Via Santorre di Santarosa, 15121, Alessandria",Alessandria,44.9212352,8.6172286,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_41.82169_12.31539,Il Girasole,,"Via Tavagnasco, 00146, Roma",Roma,41.8216877,12.315393,+39 3336581191,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.44114_11.27751,Überetscher Reitverein,http://www.reitverein.it/,,altro,46.4411363,11.2775138,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.29156_11.53437,"Società Dilettantistica ""Fondazione Stefani""",,"Via Fontana, 36025",altro,45.2915558,11.5343671,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.89088_8.59083,Palestra ASD Don Bosco,,"Corso Acqui, 15121, Alessandria",Alessandria,44.8908835,8.5908275,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.15226_11.32311,Boulder Zone,,,altro,44.1522632,11.32311,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.87362_8.6832,Centro Sportivo Comunale Al Quartieruzzi,,"Via Quartieruzzi, 15122, Alessandria",Alessandria,44.8736231,8.6832044,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.88147_8.6798,La Palestra,,"Via Levata, 15122, Alessandria",Alessandria,44.8814681,8.6798009,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.69456_10.75599,New School Kitesurfing,https://www.newschool-kitesurfing.com/,"Via Beato G. Nascimbeni, 37010, Brenzone",Brenzone,45.6945629,10.7559924,+39 329 326 7089,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.50714_11.37428,Sport Village,,"Via San Donato, 40127, Bologna",Bologna,44.5071413,11.374279,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.2926_11.53823,A.S.D. Nova Gens,,Via dei Martiri,altro,45.2926012,11.5382315,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.55416_12.81295,Arrampicata,,,altro,46.5541613,12.8129453,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.56737_11.35737,Palestre Italiane,,"Via Pio La Torre, 40013",altro,44.5673683,11.3573743,,Palestre Italiane,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_46.68071_11.11794,Tanzsportverein Lunika,,,altro,46.6807148,11.117937,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.90571_8.61143,Palestra del Dopolavoro Ferroviario,,"Via Brigata Ravenna, 15121, Alessandria",Alessandria,44.9057137,8.6114322,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.89949_8.59767,ASD Yume,,"Via Leonardo da Vinci, 15121, Alessandria",Alessandria,44.8994922,8.5976734,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.90509_8.60859,FIT Scuola Tennis,,"Via Carlo Alberto, 15121, Alessandria",Alessandria,44.9050936,8.6085884,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.20791_8.35074,Falesia del Cinghiale,,,altro,44.2079113,8.3507404,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.20812_8.34815,Striature Obese,,,altro,44.2081203,8.3481477,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.2074_8.34946,Tempio del Vento parte destra,,,altro,44.2073972,8.3494575,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.20741_8.34389,Gola dei Briganti superiore,,,altro,44.2074078,8.3438915,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.20939_8.34548,Camelot II,,,altro,44.2093901,8.3454765,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.20883_8.35185,Falesia del Geko,,,altro,44.2088285,8.3518546,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_44.20839_8.35175,Falesia del Lupo,,,altro,44.2083868,8.3517476,,,climbing_gym,,gym,False,discovered,2026-06-03T22:00:00Z
osm_overpass,osm_45.67901_13.40144,Beutyful Body Center,,"Viale Italia, 34073, Grado",Grado,45.6790087,13.401442,,,gym,,gym,False,discovered,2026-06-03T22:00:00Z
