source_platform,source_venue_id,venue_name,venue_url,address,city,latitude,longitude,categories,price_tier,rating,rating_count,phone,website,opening_hours,has_menu,menu_url,extraction_status,retrieved_at,venue_type,target_classification,has_price,geocoding_confidence,all_names,nil_quartiere,name_source,source_provenance,opening_hours_source
osm,864666925,al capolinea,,Firenze,Firenze,43.802762,11.247720,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,al capolinea,,osm_overpass,osm,typical_by_type
osm,9970390445,Al Giardino delle Rose,,Firenze,Firenze,43.762773,11.263240,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Al Giardino delle Rose,,osm_overpass,osm,typical_by_type
osm,5885144185,Albero,,"Borgo San Iacopo, Firenze",Firenze,43.767561,11.252382,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Albero,,osm_overpass,osm,typical_by_type
osm,938211274,Alfio,,Firenze,Firenze,43.790109,11.252454,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Alfio,,osm_overpass,osm,typical_by_type
osm,2361650878,Alimentari Uffizi,,"Via Lambertesca 10r, 50100, Firenze",Firenze,43.768790,11.254631,,,,,+39055281089,http://facebook.com/alimentari.uffizi,Mo-Su 09:00-19:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Alimentari Uffizi,,osm_overpass,osm,osm
osm,957091935,Alive,,Firenze,Firenze,43.800689,11.238153,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Alive,,osm_overpass,osm,typical_by_type
osm,2361795887,Amal,,"Piazza Gaetano Salvemini 3, Firenze",Firenze,43.771456,11.262280,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Amal,,osm_overpass,osm,typical_by_type
osm,2361919042,Amblé,,"Piazzetta dei Del bene 7a, Firenze",Firenze,43.769087,11.252617,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Amblé,,osm_overpass,osm,typical_by_type
osm,7489917859,American bar Nettuno,,Firenze,Firenze,43.779456,11.238434,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,American bar Nettuno,,osm_overpass,osm,typical_by_type
osm,864829828,Anry,,Firenze,Firenze,43.807492,11.237771,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Anry,,osm_overpass,osm,typical_by_type
osm,5145868821,Antica Osteria 1 Rosso,,"Borgo Ognissanti 1 R, 50124, Firenze",Firenze,43.771190,11.247394,,,,,,https://osteria1rosso.com/,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,AMBIGUOUS_TO_REVIEW,False,existing,Antica Osteria 1 Rosso,,osm_overpass,osm,typical_by_type
osm,1964736020,Antica Sosta degli Aldobrandini,,"Piazza Madonna degli Aldobrandini 5, 50123, Firenze",Firenze,43.774944,11.252676,,,,,+39 329 226392,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Antica Sosta degli Aldobrandini,,osm_overpass,osm,typical_by_type
osm,6893716216,Antico Caffè,,Firenze,Firenze,43.776446,11.275470,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Antico Caffè,,osm_overpass,osm,typical_by_type
osm,6951889180,Antico Caffè Cavour,,"Via Camillo Cavour 63r, 50129, Firenze",Firenze,43.776826,11.257225,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Antico Caffè Cavour,,osm_overpass,osm,typical_by_type
osm,1281905275,Antico Caffè Torino,,Firenze,Firenze,43.780626,11.265349,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Antico Caffè Torino,,osm_overpass,osm,typical_by_type
osm,5801718853,Antigua Pasticeria Paladini,,Firenze,Firenze,43.783798,11.273163,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Antigua Pasticeria Paladini,,osm_overpass,osm,typical_by_type
osm,13860581410,Arci Bottai,,"Via Cassia 28, 50023, Firenze",Firenze,43.725743,11.224787,,,,,,,Mo-Sa 14:00-23:00; Su 09:00-23:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Arci Bottai,,osm_overpass,osm,osm
osm,2534763276,Arnold Coffee,,"Via degli Avelli 4, 50100, Firenze",Firenze,43.774481,11.249973,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Arnold Coffee,,osm_overpass,osm,typical_by_type
osm,2361796702,Art Caffe,,"Via Cesare Lombroso 3, Firenze",Firenze,43.796800,11.242730,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Art Caffe,,osm_overpass,osm,typical_by_type
osm,4742934043,ArtBar,,Firenze,Firenze,43.771183,11.248252,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,ArtBar,,osm_overpass,osm,typical_by_type
osm,584892014,ASD Atletica Castello,,Firenze,Firenze,43.817514,11.228529,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,ASD Atletica Castello,,osm_overpass,osm,typical_by_type
osm,12912861901,Atrium Bar,,Firenze,Firenze,43.777080,11.266346,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Atrium Bar,,osm_overpass,osm,typical_by_type
osm,533694205,Aurora,,Firenze,Firenze,43.752757,11.185762,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Aurora,,osm_overpass,osm,typical_by_type
osm,4477087589,Aurora,,Firenze,Firenze,43.767467,11.240040,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Aurora,,osm_overpass,osm,typical_by_type
osm,2361727264,Babae,,"Via di Santo Spirito 21R, Firenze",Firenze,43.768782,11.247407,,,,,,,"Mo-Th 12:00-24:00, Fr 12:00-02:00, Sa 10:00-02:00, Su 10:00-16:00",False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Babae,,osm_overpass,osm,osm
osm,6340541271,Bacci,,Firenze,Firenze,43.772509,11.284008,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bacci,,osm_overpass,osm,typical_by_type
osm,11534552172,Badalà,,"Via Domenico Maria Manni, Firenze",Firenze,43.776578,11.298350,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Badalà,,osm_overpass,osm,typical_by_type
osm,5959800286,Bamboo,,Firenze,Firenze,43.770932,11.262067,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bamboo,,osm_overpass,osm,typical_by_type
osm,3397116583,Bar,,"Lungarno Aldo Moro, Firenze",Firenze,43.767420,11.290229,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,,,placeholder,osm,typical_by_type
osm,5609698533,Bar,,Firenze,Firenze,43.770153,11.254469,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,,,placeholder,osm,typical_by_type
osm,11731505750,"Bar ""Il giglio""",,Firenze,Firenze,43.758694,11.319114,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,"Bar ""Il giglio""",,osm_overpass,osm,typical_by_type
osm,11731505751,"Bar ""Maglia viola""",,Firenze,Firenze,43.757766,11.319559,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,"Bar ""Maglia viola""",,osm_overpass,osm,typical_by_type
osm,12123725689,Bar 10 e lode,,"Via S. Giovanni Gualberto 2r, 50135, Firenze",Firenze,43.776942,11.293860,,,,,+393299691183,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar 10 e lode,,osm_overpass,osm,typical_by_type
osm,1465243908,Bar 16,,Firenze,Firenze,43.771551,11.257853,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar 16,,osm_overpass,osm,typical_by_type
osm,1219218184,Bar 206,,Firenze,Firenze,43.788569,11.255173,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar 206,,osm_overpass,osm,typical_by_type
osm,7489921363,Bar Alba,,Firenze,Firenze,43.780272,11.239190,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Alba,,osm_overpass,osm,typical_by_type
osm,6339446362,Bar Alessia,,Firenze,Firenze,43.773726,11.233009,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Alessia,,osm_overpass,osm,typical_by_type
osm,13205177980,Bar Arcobaleno,,"Via Luigi Alamanni 21a, Firenze",Firenze,43.777536,11.245493,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Arcobaleno,,osm_overpass,osm,typical_by_type
osm,6331788568,Bar Argentina,,Firenze,Firenze,43.774778,11.270149,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Argentina,,osm_overpass,osm,typical_by_type
osm,6359357140,Bar Atlantic,,Firenze,Firenze,43.769490,11.298253,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Atlantic,,osm_overpass,osm,typical_by_type
osm,1442875591,Bar Atlantic,,Firenze,Firenze,43.826674,11.212488,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Atlantic,,osm_overpass,osm,typical_by_type
osm,6334066522,Bar Bargioni,,Firenze,Firenze,43.763199,11.274078,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Bargioni,,osm_overpass,osm,typical_by_type
osm,7489921320,Bar Belfiore,,Firenze,Firenze,43.778661,11.240353,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Belfiore,,osm_overpass,osm,typical_by_type
osm,13134706403,Bar Bellagio,,Firenze,Firenze,43.769015,11.287740,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Bellagio,,osm_overpass,osm,typical_by_type
osm,1444392754,Bar Bellini,,Firenze,Firenze,43.776750,11.253391,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Bellini,,osm_overpass,osm,typical_by_type
osm,7483053568,Bar Caffè Antico Beccaria,,Firenze,Firenze,43.770729,11.271755,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Caffè Antico Beccaria,,osm_overpass,osm,typical_by_type
osm,2361813757,Bar caffè Gocce's Florence,,"Via Panzani 32, Firenze",Firenze,43.774073,11.251193,,,,,,,Mo-Su 07:00-00:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar caffè Gocce's Florence,,osm_overpass,osm,osm
osm,13465029602,Bar Caffè Mingo,,"Piazza di San Martino 1 R, Firenze",Firenze,43.770764,11.256778,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Caffè Mingo,,osm_overpass,osm,typical_by_type
osm,237438047,Bar Caffé Teatro,,"Via Zanobi Portigiani 1, 50014, Fiesole",Firenze,43.807423,11.293120,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Caffé Teatro,,osm_overpass,osm,typical_by_type
osm,6720558097,Bar Camera Caffè,,"Viale Francesco Talenti 109, 50142, Firenze",Firenze,43.773283,11.216246,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Camera Caffè,,osm_overpass,osm,typical_by_type
osm,13168133990,Bar Cancellieri,,Firenze,Firenze,43.796830,11.202434,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Cancellieri,,osm_overpass,osm,typical_by_type
osm,13136927145,Bar Caracciolo,,Firenze,Firenze,43.794435,11.273680,,,,,,,Mo-Su 08:00-23:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Caracciolo,,osm_overpass,osm,osm
osm,8118826280,Bar Caselli,,"Viale Don Giovanni Minzoni 24 R, Firenze",Firenze,43.784158,11.263869,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Caselli,,osm_overpass,osm,typical_by_type
osm,1820246445,Bar Centrale,,"Largo Fratelli Alinari 8, 50129, Firenze",Firenze,43.776200,11.250125,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Centrale,,osm_overpass,osm,typical_by_type
osm,5283544821,Bar Citta’ di Fiesole,,"Via Antonio Gramsci 34, 50014, Firenze",Firenze,43.806888,11.296240,,,,,+3905559381,,Mo-Su 07:00-19:30,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Citta’ di Fiesole,,osm_overpass,osm,osm
osm,715773476,Bar Consigli,,Firenze,Firenze,43.792476,11.251472,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Consigli,,osm_overpass,osm,typical_by_type
osm,10097232439,Bar d'Angolo,,"Piazza della Calza 4, Firenze",Firenze,43.761258,11.242272,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar d'Angolo,,osm_overpass,osm,typical_by_type
osm,6331789342,Bar D'Azeglio,,Firenze,Firenze,43.774511,11.269926,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar D'Azeglio,,osm_overpass,osm,typical_by_type
osm,472753964,Bar Dallapé,,Firenze,Firenze,43.787386,11.220548,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Dallapé,,osm_overpass,osm,typical_by_type
osm,6340541411,Bar De Amicis,,Firenze,Firenze,43.774393,11.286039,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar De Amicis,,osm_overpass,osm,typical_by_type
osm,6334187481,Bar dei Cavalieri,,Firenze,Firenze,43.778617,11.257223,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar dei Cavalieri,,osm_overpass,osm,typical_by_type
osm,11735706964,Bar dei fiori,,Firenze,Firenze,43.786285,11.261437,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar dei fiori,,osm_overpass,osm,typical_by_type
osm,6336210341,Bar Dolce Aroma,,Firenze,Firenze,43.767773,11.221410,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Dolce Aroma,,osm_overpass,osm,typical_by_type
osm,6887091249,Bar Donatello,,Firenze,Firenze,43.777103,11.269424,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Donatello,,osm_overpass,osm,typical_by_type
osm,1293444504,Bar Donnini,,Firenze,Firenze,43.771103,11.253697,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Donnini,,osm_overpass,osm,typical_by_type
osm,4558761931,Bar Fibbi,,Firenze,Firenze,43.778265,11.253335,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Fibbi,,osm_overpass,osm,typical_by_type
osm,7490153377,Bar Fortuna,,Firenze,Firenze,43.778746,11.288153,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Fortuna,,osm_overpass,osm,typical_by_type
osm,6336404971,Bar Francesconi,,Firenze,Firenze,43.771892,11.233150,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Francesconi,,osm_overpass,osm,typical_by_type
osm,6864772212,Bar Franco,,Firenze,Firenze,43.804610,11.234210,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Franco,,osm_overpass,osm,typical_by_type
osm,6306664197,Bar Gala,,Firenze,Firenze,43.775635,11.252231,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Gala,,osm_overpass,osm,typical_by_type
osm,715786691,Bar Giardino,,Firenze,Firenze,43.791347,11.269747,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Giardino,,osm_overpass,osm,typical_by_type
osm,7489921288,Bar Giulia,,Firenze,Firenze,43.785290,11.229446,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Giulia,,osm_overpass,osm,typical_by_type
osm,13236391940,Bar H9,,Firenze,Firenze,43.776666,11.252384,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar H9,,osm_overpass,osm,typical_by_type
osm,7484619690,Bar L'Etrusco,,Firenze,Firenze,43.769938,11.278720,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar L'Etrusco,,osm_overpass,osm,typical_by_type
osm,13134659336,Bar la Rotonda,,Firenze,Firenze,43.767183,11.284206,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar la Rotonda,,osm_overpass,osm,typical_by_type
osm,2361788883,Bar Lanbertesca,,"Chiasso dei Baroncelli 3 R, Firenze",Firenze,43.768775,11.254834,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Lanbertesca,,osm_overpass,osm,typical_by_type
osm,5882680686,Bar Latteria Ponte A Mensola,,Firenze,Firenze,43.781477,11.308339,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Latteria Ponte A Mensola,,osm_overpass,osm,typical_by_type
osm,13144511923,Bar Leone,,Firenze,Firenze,43.755778,11.294585,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Leone,,osm_overpass,osm,typical_by_type
osm,4693437702,Bar Maja,,Firenze,Firenze,43.776534,11.246121,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Maja,,osm_overpass,osm,typical_by_type
osm,938212529,Bar Marisa,,"Via Circondaria 30 R, Firenze",Firenze,43.789410,11.239394,,,,,,,Tu-Fr 06:30-14:30; Sa 06:30-14:00; Su 06:30-13:15,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Marisa,,osm_overpass,osm,osm
osm,2072199737,Bar Marisa,,Firenze,Firenze,43.781835,11.281996,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Marisa,,osm_overpass,osm,typical_by_type
osm,938226538,Bar Marè,,"Via Gianfrancesco Pagnini 32 R, Firenze",Firenze,43.789598,11.251200,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Marè,,osm_overpass,osm,typical_by_type
osm,715788349,Bar Massi,,Firenze,Firenze,43.787165,11.271759,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Massi,,osm_overpass,osm,typical_by_type
osm,6334066510,Bar Migliorini,,Firenze,Firenze,43.763361,11.278225,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Migliorini,,osm_overpass,osm,typical_by_type
osm,662849302,Bar Nuovo,,Firenze,Firenze,43.756017,11.187667,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Nuovo,,osm_overpass,osm,typical_by_type
osm,7483053534,Bar Oberdan,,Firenze,Firenze,43.772403,11.275402,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Oberdan,,osm_overpass,osm,typical_by_type
osm,12703748138,Bar Oltrarno,,"Piazza Nazario Sauro 9R & 10R, Firenze",Firenze,43.769139,11.246695,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:34Z,cafe,TARGET,False,existing,Bar Oltrarno,,osm_overpass,osm,typical_by_type
